uwi,formatted uwi,tvd top depth (m),tvd bottom depth (m),tmd top depth (m),tmd bottom depth (m),formation name
100120305719W502,100/12-03-057-19W5/02,1817.8,1918.8,1818,1920,COLORADO GRP
100120305719W502,100/12-03-057-19W5/02,1918.8,1987.1,1920,1991,BADHEART FM
100120305719W502,100/12-03-057-19W5/02,1987.1,2007.7,1991,2012.5,CARDIUM FM
100120305719W502,100/12-03-057-19W5/02,2007.7,2119.6,2012.5,2135,CARDIUM SD
100120305719W502,100/12-03-057-19W5/02,2119.6,2357.8,2135,2398,SECOND WHITE SPECKS
100120305719W502,100/12-03-057-19W5/02,2357.8,2384,2398,2426,BASE FISH SCALES MARKER
100120305719W502,100/12-03-057-19W5/02,2384,2418.9,2426,2463,VIKING FM
100120305719W502,100/12-03-057-19W5/02,2418.9,2422.7,2463,2467,JOLI FOU FM
100120305719W502,100/12-03-057-19W5/02,2422.7,2631.5,2467,2678.5,MANNVILLE GRP
100120305719W502,100/12-03-057-19W5/02,2631.5,2646,2678.5,2693,BLUESKY FM
100120305719W502,100/12-03-057-19W5/02,2646,2717,2693,2764,GETHING FM
100120305719W502,100/12-03-057-19W5/02,2717,2770,2764,2817,FERNIE GRP
100120305719W502,100/12-03-057-19W5/02,2770,1000000,2817,1000000,NORDEGG MBR
100120705619W500,100/12-07-056-19W5/00,2071.65,2091.69,2071.93,2092.3,BADHEART FM
100120705619W500,100/12-07-056-19W5/00,2091.69,2147.78,2092.3,2147.89,MUSKIKI FM
100120705619W500,100/12-07-056-19W5/00,2147.78,2165.71,2147.89,2165.91,CARDIUM FM
100120705619W500,100/12-07-056-19W5/00,2165.71,2201.99,2165.91,2202.3,CARDIUM SD
100120705619W500,100/12-07-056-19W5/00,2201.99,2278.78,2202.3,2278.82,BLACKSTONE FM
100120705619W500,100/12-07-056-19W5/00,2278.78,2450.5,2278.82,2450.94,SECOND WHITE SPECKS
100120705619W500,100/12-07-056-19W5/00,2450.5,2535.96,2450.94,2538.25,DUNVEGAN FM
100120705619W500,100/12-07-056-19W5/00,2535.96,2570.98,2538.25,2576.27,BASE FISH SCALES MARKER
100120705619W500,100/12-07-056-19W5/00,2570.98,2588.61,2576.27,2596.64,PEACE RIVER FM
100120705619W500,100/12-07-056-19W5/00,2588.61,2594.57,2596.64,2602.7,HARMON MBR
100120705619W500,100/12-07-056-19W5/00,2594.57,1000000,2602.7,1000000,SPIRIT RIVER FM
100121405619W500,100/12-14-056-19W5/00,1755.5,2077,1755.5,2077,LEA PARK FM
100121405619W500,100/12-14-056-19W5/00,2077,2428,2077,2428,CARDIUM SD
100121405619W500,100/12-14-056-19W5/00,2428,2466,2428,2466,BASE FISH SCALES MARKER
100121405619W500,100/12-14-056-19W5/00,2466,2493.5,2466,2493.5,VIKING SANDSTONE
100121405619W500,100/12-14-056-19W5/00,2493.5,2697.5,2493.5,2697.5,MANNVILLE GRP
100121405619W500,100/12-14-056-19W5/00,2697.5,2708.5,2697.5,2708.5,BLUESKY FM
100121405619W500,100/12-14-056-19W5/00,2708.5,2785.5,2708.5,2785.5,GETHING FM
100121405619W500,100/12-14-056-19W5/00,2785.5,2818,2785.5,2818,FERNIE GRP
100121405619W500,100/12-14-056-19W5/00,2818,1000000,2818,1000000,NORDEGG MBR
100121905518W500,100/12-19-055-18W5/00,1292,1616,1292,1616,BELLY RIVER GRP
100121905518W500,100/12-19-055-18W5/00,1616,1727,1616,1727,LEA PARK FM
100121905518W500,100/12-19-055-18W5/00,1727,1831.5,1727,1831.5,COLORADO GRP
100121905518W500,100/12-19-055-18W5/00,1831.5,1897,1831.5,1897,BADHEART FM
100121905518W500,100/12-19-055-18W5/00,1897,1925,1897,1925,CARDIUM FM
100121905518W500,100/12-19-055-18W5/00,1925,1957,1925,1957,CARDIUM SD
100121905518W500,100/12-19-055-18W5/00,1957,1000000,1957,1000000,BLACKSTONE FM
100122305519W500,100/12-23-055-19W5/00,1658.1,1741.3,1658.1,1741.3,LEA PARK FM
100122305519W500,100/12-23-055-19W5/00,1741.3,1878.5,1741.3,1878.5,COLORADO GRP
100122305519W500,100/12-23-055-19W5/00,1878.5,1945.5,1878.5,1945.5,BADHEART FM
100122305519W500,100/12-23-055-19W5/00,1945.5,1971.4,1945.5,1971.4,UPPER CARDIUM
100122305519W500,100/12-23-055-19W5/00,1971.4,2084.8,1971.4,2084.8,CARDIUM SD
100122305519W500,100/12-23-055-19W5/00,2084.8,2334.2,2084.8,2334.2,SECOND WHITE SPECKS
100122305519W500,100/12-23-055-19W5/00,2334.2,2371.3,2334.2,2371.3,BASE FISH SCALES MARKER
100122305519W500,100/12-23-055-19W5/00,2371.3,2394.5,2371.3,2394.5,VIKING SANDSTONE
100122305519W500,100/12-23-055-19W5/00,2394.5,2697.2,2394.5,2697.2,MANNVILLE GRP
100122305519W500,100/12-23-055-19W5/00,2697.2,2723.1,2697.2,2723.1,FERNIE GRP
100122305519W500,100/12-23-055-19W5/00,2723.1,2779.2,2723.1,2779.2,NORDEGG MBR
100122305519W500,100/12-23-055-19W5/00,2779.2,2797.5,2779.2,2797.5,TRIASSIC SYSTEM
100122305519W500,100/12-23-055-19W5/00,2797.5,2802.6,2797.5,2802.6,ELKTON MBR
100122305519W500,100/12-23-055-19W5/00,2802.6,2871.2,2802.6,2871.2,SHUNDA FM
100122305519W500,100/12-23-055-19W5/00,2871.2,2906,2871.2,2906,PEKISKO FM
100122305519W500,100/12-23-055-19W5/00,2906,3073.9,2906,3073.9,BANFF FM
100122305519W500,100/12-23-055-19W5/00,3073.9,3075.4,3073.9,3075.4,EXSHAW FM
100122305519W500,100/12-23-055-19W5/00,3075.4,3301,3075.4,3301,WABAMUN GRP
100122305519W500,100/12-23-055-19W5/00,3301,3444.2,3301,3444.2,WINTERBURN GRP
100122305519W500,100/12-23-055-19W5/00,3444.2,3514.3,3444.2,3514.3,IRETON FM
100122305519W500,100/12-23-055-19W5/00,3514.3,3767.9,3514.3,3767.9,LEDUC FM
100122305519W500,100/12-23-055-19W5/00,3767.9,1000000,3767.9,1000000,BEAVERHILL LAKE GRP
100122605520W500,100/12-26-055-20W5/00,1407.63,1726.04,1407.76,1726.24,BELLY RIVER GRP
100122605520W500,100/12-26-055-20W5/00,1726.04,1966.57,1726.24,1966.88,LEA PARK FM
100122605520W500,100/12-26-055-20W5/00,1966.57,1988.59,1966.88,1988.91,BADHEART FM
100122605520W500,100/12-26-055-20W5/00,1988.59,2068.54,1988.91,2068.89,MUSKIKI FM
100122605520W500,100/12-26-055-20W5/00,2068.54,2095.57,2068.89,2095.92,CARDIUM FM
100122605520W500,100/12-26-055-20W5/00,2095.57,2122.32,2095.92,2122.67,CARDIUM SD
100122605520W500,100/12-26-055-20W5/00,2122.32,2287.08,2122.67,2288.05,BLACKSTONE FM
100122605520W500,100/12-26-055-20W5/00,2287.08,2397.99,2288.05,2400.03,SECOND WHITE SPECKS
100122605520W500,100/12-26-055-20W5/00,2397.99,2479.94,2400.03,2482.77,DUNVEGAN FM
100122605520W500,100/12-26-055-20W5/00,2479.94,2514.09,2482.77,2517.24,BASE FISH SCALES MARKER
100122605520W500,100/12-26-055-20W5/00,2514.09,2529.86,2517.24,2533.15,VIKING SANDSTONE
100122605520W500,100/12-26-055-20W5/00,2529.86,2535.5,2533.15,2538.85,JOLI FOU FM
100122605520W500,100/12-26-055-20W5/00,2535.5,2535.6,2538.85,2539,MANNVILLE GRP
100122605520W500,100/12-26-055-20W5/00,2535.6,2562.19,2539,2565.74,NOTIKEWIN MBR
100122605520W500,100/12-26-055-20W5/00,2562.19,2753,2565.74,2756.43,FALHER MBR
100122605520W500,100/12-26-055-20W5/00,2753,2771.84,2756.43,2775.57,BLUESKY FM
100122605520W500,100/12-26-055-20W5/00,2771.84,1000000,2775.57,1000000,GETHING FM
100122605619W500,100/12-26-056-19W5/00,1475.39,1728.55,1475.39,1728.55,BELLY RIVER GRP
100122605619W500,100/12-26-056-19W5/00,1728.55,1742.33,1728.55,1742.33,BASAL BELLY RIVER SD
100122605619W500,100/12-26-056-19W5/00,1742.33,1867.51,1742.33,1867.51,LEA PARK FM
100122605619W500,100/12-26-056-19W5/00,1867.51,1962.62,1867.51,1962.62,COLORADO GRP
100122605619W500,100/12-26-056-19W5/00,1962.62,2023.49,1962.62,2023.49,BADHEART FM
100122605619W500,100/12-26-056-19W5/00,2023.49,2054.71,2023.49,2054.71,CARDIUM FM
100122605619W500,100/12-26-056-19W5/00,2054.71,2409,2054.71,2409,CARDIUM SD
100122605619W500,100/12-26-056-19W5/00,2409,2444.16,2409,2444.16,BASE FISH SCALES MARKER
100122605619W500,100/12-26-056-19W5/00,2444.16,2469.83,2444.16,2469.83,VIKING SANDSTONE
100122605619W500,100/12-26-056-19W5/00,2469.83,2475.27,2469.83,2475.27,JOLI FOU FM
100122605619W500,100/12-26-056-19W5/00,2475.27,2608.01,2475.27,2608.01,MANNVILLE GRP
100122605619W500,100/12-26-056-19W5/00,2608.01,2687.89,2608.01,2687.89,GLAUCONITIC SS
100122605619W500,100/12-26-056-19W5/00,2687.89,2712.52,2687.89,2712.52,OSTRACOD MEMBER
100122605619W500,100/12-26-056-19W5/00,2712.52,1000000,2712.52,1000000,ELLERSLIE MBR
100122605619W502,100/12-26-056-19W5/02,1475.39,1728.55,1475.39,1728.55,BELLY RIVER GRP
100122605619W502,100/12-26-056-19W5/02,1728.55,1742.33,1728.55,1742.33,BASAL BELLY RIVER SD
100122605619W502,100/12-26-056-19W5/02,1742.33,1867.51,1742.33,1867.51,LEA PARK FM
100122605619W502,100/12-26-056-19W5/02,1867.51,1962.62,1867.51,1962.62,COLORADO GRP
100122605619W502,100/12-26-056-19W5/02,1962.62,2023.49,1962.62,2023.49,BADHEART FM
100122605619W502,100/12-26-056-19W5/02,2023.49,2054.71,2023.49,2054.71,CARDIUM FM
100122605619W502,100/12-26-056-19W5/02,2054.71,2409,2054.71,2409,CARDIUM SD
100122605619W502,100/12-26-056-19W5/02,2409,2444.16,2409,2444.16,BASE FISH SCALES MARKER
100122605619W502,100/12-26-056-19W5/02,2444.16,2469.83,2444.16,2469.83,VIKING SANDSTONE
100122605619W502,100/12-26-056-19W5/02,2469.83,2475.27,2469.83,2475.27,JOLI FOU FM
100122605619W502,100/12-26-056-19W5/02,2475.27,2608.01,2475.27,2608.01,MANNVILLE GRP
100122605619W502,100/12-26-056-19W5/02,2608.01,2687.89,2608.01,2687.89,GLAUCONITIC SS
100122605619W502,100/12-26-056-19W5/02,2687.89,2712.52,2687.89,2712.52,OSTRACOD MEMBER
100122605619W502,100/12-26-056-19W5/02,2712.52,1000000,2712.52,1000000,ELLERSLIE MBR
100122905519W500,100/12-29-055-19W5/00,1369.2,1686.5,1369.2,1686.5,BELLY RIVER GRP
100122905519W500,100/12-29-055-19W5/00,1686.5,1780.6,1686.5,1780.6,LEA PARK FM
100122905519W500,100/12-29-055-19W5/00,1780.6,1921.8,1780.6,1921.8,COLORADO GRP
100122905519W500,100/12-29-055-19W5/00,1921.8,1991.6,1921.8,1991.6,BADHEART FM
100122905519W500,100/12-29-055-19W5/00,1991.6,2017.8,1991.6,2017.8,CARDIUM FM
100122905519W500,100/12-29-055-19W5/00,2017.8,2133.6,2017.8,2133.6,CARDIUM SD
100122905519W500,100/12-29-055-19W5/00,2133.6,2392.7,2133.6,2392.7,SECOND WHITE SPECKS
100122905519W500,100/12-29-055-19W5/00,2392.7,2431.1,2392.7,2431.1,BASE FISH SCALES MARKER
100122905519W500,100/12-29-055-19W5/00,2431.1,2451.5,2431.1,2451.5,VIKING SANDSTONE
100122905519W500,100/12-29-055-19W5/00,2451.5,2746.9,2451.5,2746.9,MANNVILLE GRP
100122905519W500,100/12-29-055-19W5/00,2746.9,2762.4,2746.9,2762.4,FERNIE GRP
100122905519W500,100/12-29-055-19W5/00,2762.4,2768.2,2762.4,2768.2,ROCK CREEK MBR
100122905519W500,100/12-29-055-19W5/00,2768.2,2788.9,2768.2,2788.9,POKER CHIP SH
100122905519W500,100/12-29-055-19W5/00,2788.9,2846.8,2788.9,2846.8,NORDEGG MBR
100122905519W500,100/12-29-055-19W5/00,2846.8,2875.8,2846.8,2875.8,TRIASSIC SYSTEM
100122905519W500,100/12-29-055-19W5/00,2875.8,2882.8,2875.8,2882.8,ELKTON MBR
100122905519W500,100/12-29-055-19W5/00,2882.8,2954.4,2882.8,2954.4,SHUNDA FM
100122905519W500,100/12-29-055-19W5/00,2954.4,2985.5,2954.4,2985.5,PEKISKO FM
100122905519W500,100/12-29-055-19W5/00,2985.5,3152.2,2985.5,3152.2,BANFF FM
100122905519W500,100/12-29-055-19W5/00,3152.2,3153.2,3152.2,3153.2,EXSHAW FM
100122905519W500,100/12-29-055-19W5/00,3153.2,3375.1,3153.2,3375.1,WABAMUN GRP
100122905519W500,100/12-29-055-19W5/00,3375.1,3547.9,3375.1,3547.9,WINTERBURN GRP
100122905519W500,100/12-29-055-19W5/00,3547.9,3578.4,3547.9,3578.4,IRETON FM
100122905519W500,100/12-29-055-19W5/00,3578.4,1000000,3578.4,1000000,LEDUC FM
100123005518W500,100/12-30-055-18W5/00,1272,1626.2,1272,1626.2,BELLY RIVER GRP
100123005518W500,100/12-30-055-18W5/00,1626.2,1737.5,1626.2,1737.5,LEA PARK FM
100123005518W500,100/12-30-055-18W5/00,1737.5,1842,1737.5,1842,COLORADO GRP
100123005518W500,100/12-30-055-18W5/00,1842,1907.5,1842,1907.5,BADHEART FM
100123005518W500,100/12-30-055-18W5/00,1907.5,1935.5,1907.5,1935.5,CARDIUM FM
100123005518W500,100/12-30-055-18W5/00,1935.5,1000000,1935.5,1000000,CARDIUM SD
100123205619W500,100/12-32-056-19W5/00,1429,1767,1429,1767,BELLY RIVER GRP
100123205619W500,100/12-32-056-19W5/00,1767,1869,1767,1869,LEA PARK FM
100123205619W500,100/12-32-056-19W5/00,1869,2066,1869,2066,COLORADO GRP
100123205619W500,100/12-32-056-19W5/00,2066,2083,2066,2083,CARDIUM FM
100123205619W500,100/12-32-056-19W5/00,2083,1000000,2083,1000000,CARDIUM SD
100123505520W500,100/12-35-055-20W5/00,2479.01,2513.83,2487.1,2526.1,BASE FISH SCALES MARKER
100123505520W500,100/12-35-055-20W5/00,2513.83,2535.32,2526.1,2552.07,PEACE RIVER FM
100123505520W500,100/12-35-055-20W5/00,2535.32,1000000,2552.07,1000000,SPIRIT RIVER FM
100130105620W500,100/13-01-056-20W5/00,1468.21,1788.82,1468.21,1788.82,BELLY RIVER GRP
100130105620W500,100/13-01-056-20W5/00,1788.82,2014.42,1788.82,2014.42,LEA PARK FM
100130105620W500,100/13-01-056-20W5/00,2014.42,2035.03,2014.42,2035.03,BADHEART FM
100130105620W500,100/13-01-056-20W5/00,2035.03,2088.88,2035.03,2088.88,MUSKIKI FM
100130105620W500,100/13-01-056-20W5/00,2088.88,2114.51,2088.88,2114.51,CARDIUM FM
100130105620W500,100/13-01-056-20W5/00,2114.51,2154.78,2114.51,2154.78,CARDIUM SD
100130105620W500,100/13-01-056-20W5/00,2154.78,2493.49,2154.78,2493.49,BLACKSTONE FM
100130105620W500,100/13-01-056-20W5/00,2493.49,2533.44,2493.49,2533.44,BASE FISH SCALES MARKER
100130105620W500,100/13-01-056-20W5/00,2533.44,2549.82,2533.44,2549.82,VIKING SANDSTONE
100130105620W500,100/13-01-056-20W5/00,2549.82,2555.29,2549.82,2555.29,JOLI FOU FM
100130105620W500,100/13-01-056-20W5/00,2555.29,2769.66,2555.29,2769.66,MANNVILLE GRP
100130105620W500,100/13-01-056-20W5/00,2769.66,2785.37,2769.66,2785.37,BLUESKY FM
100130105620W500,100/13-01-056-20W5/00,2785.37,1000000,2785.37,1000000,GETHING FM
100130205720W500,100/13-02-057-20W5/00,1537.76,1853.43,1538,1853,BELLY RIVER GRP
100130205720W500,100/13-02-057-20W5/00,1853.43,1928.22,1853,1928,LEA PARK FM
100130205720W500,100/13-02-057-20W5/00,1928.22,2036.14,1928,2037.5,COLORADO GRP
100130205720W500,100/13-02-057-20W5/00,2036.14,2111.95,2037.5,2113,BADHEART FM
100130205720W500,100/13-02-057-20W5/00,2111.95,2130.04,2113,2131,CARDIUM FM
100130205720W500,100/13-02-057-20W5/00,2130.04,2171.24,2131,2172,CARDIUM SD
100130205720W500,100/13-02-057-20W5/00,2171.24,2498.81,2172,2501,BLACKSTONE FM
100130205720W500,100/13-02-057-20W5/00,2498.81,2533.2,2501,2537.5,BASE FISH SCALES MARKER
100130205720W500,100/13-02-057-20W5/00,2533.2,2554.55,2537.5,2557,VIKING SANDSTONE
100130205720W500,100/13-02-057-20W5/00,2554.55,2560.05,2557,2562.5,JOLI FOU FM
100130205720W500,100/13-02-057-20W5/00,2560.05,2782.35,2562.5,2785,MANNVILLE GRP
100130205720W500,100/13-02-057-20W5/00,2782.35,2796.35,2785,2799,BLUESKY FM
100130205720W500,100/13-02-057-20W5/00,2796.35,2867.34,2799,2870,GETHING FM
100130205720W500,100/13-02-057-20W5/00,2867.34,2888.34,2870,2891,CADOMIN FM
100130205720W500,100/13-02-057-20W5/00,2888.34,1000000,2891,1000000,FERNIE GRP
100130405719W500,100/13-04-057-19W5/00,1678.3,1898.72,1692.24,1915.55,LEA PARK FM
100130405719W500,100/13-04-057-19W5/00,1898.72,1915.25,1915.55,1932.37,BADHEART FM
100130405719W500,100/13-04-057-19W5/00,1915.25,1968.21,1932.37,1986.07,MUSKIKI FM
100130405719W500,100/13-04-057-19W5/00,1968.21,1987.79,1986.07,2005.94,CARDIUM FM
100130405719W500,100/13-04-057-19W5/00,1987.79,2036.56,2005.94,2055.42,CARDIUM SD
100130405719W500,100/13-04-057-19W5/00,2036.56,2259.19,2055.42,2281.41,KASKAPAU FM
100130405719W500,100/13-04-057-19W5/00,2259.19,2345.19,2281.41,2368.64,DUNVEGAN FM
100130405719W500,100/13-04-057-19W5/00,2345.19,2383.89,2368.64,2408.04,BASE FISH SCALES MARKER
100130405719W500,100/13-04-057-19W5/00,2383.89,2404.92,2408.04,2429.46,VIKING SANDSTONE
100130405719W500,100/13-04-057-19W5/00,2404.92,2409.12,2429.46,2433.73,JOLI FOU FM
100130405719W500,100/13-04-057-19W5/00,2409.12,2616.42,2433.73,2642.9,SPIRIT RIVER FM
100130405719W500,100/13-04-057-19W5/00,2616.42,2632.63,2642.9,2659.11,BLUESKY FM
100130405719W500,100/13-04-057-19W5/00,2632.63,1000000,2659.11,1000000,GETHING FM
100132005518W500,100/13-20-055-18W5/00,1555.61,1662.53,1555.61,1662.53,LEA PARK FM
100132005518W500,100/13-20-055-18W5/00,1662.53,1766.22,1662.53,1766.22,COLORADO GRP
100132005518W500,100/13-20-055-18W5/00,1766.22,1783.32,1766.22,1783.32,BADHEART FM
100132005518W500,100/13-20-055-18W5/00,1783.32,1832.95,1783.32,1832.95,MUSKIKI FM
100132005518W500,100/13-20-055-18W5/00,1832.95,1860.2,1832.95,1860.2,CARDIUM FM
100132005518W500,100/13-20-055-18W5/00,1860.2,1898.86,1860.2,1898.86,CARDIUM SD
100132005518W500,100/13-20-055-18W5/00,1898.86,2121.65,1898.86,2121.65,BLACKSTONE FM
100132005518W500,100/13-20-055-18W5/00,2121.65,2203.04,2121.65,2203.04,DUNVEGAN FM
100132005518W500,100/13-20-055-18W5/00,2203.04,2241.45,2203.04,2241.45,BASE FISH SCALES MARKER
100132005518W500,100/13-20-055-18W5/00,2241.45,2259.13,2241.45,2259.13,VIKING SANDSTONE
100132005518W500,100/13-20-055-18W5/00,2259.13,2265.23,2259.13,2265.23,JOLI FOU FM
100132005518W500,100/13-20-055-18W5/00,2265.23,2473.37,2265.23,2473.37,MANNVILLE GRP
100132005518W500,100/13-20-055-18W5/00,2473.37,2492.99,2473.37,2492.99,BLUESKY FM
100132005518W500,100/13-20-055-18W5/00,2492.99,2561.89,2492.99,2561.89,GETHING FM
100132005518W500,100/13-20-055-18W5/00,2561.89,2572.88,2561.89,2572.88,FERNIE GRP
100132005518W500,100/13-20-055-18W5/00,2572.88,2578.47,2572.88,2578.47,ROCK CREEK MBR
100132005518W500,100/13-20-055-18W5/00,2578.47,2586.47,2578.47,2586.47,POKER CHIP SH
100132005518W500,100/13-20-055-18W5/00,2586.47,1000000,2586.47,1000000,NORDEGG MBR
100132005518W502,100/13-20-055-18W5/02,1555.61,1662.53,1555.61,1662.53,LEA PARK FM
100132005518W502,100/13-20-055-18W5/02,1662.53,1766.22,1662.53,1766.22,COLORADO GRP
100132005518W502,100/13-20-055-18W5/02,1766.22,1783.32,1766.22,1783.32,BADHEART FM
100132005518W502,100/13-20-055-18W5/02,1783.32,1832.95,1783.32,1832.95,MUSKIKI FM
100132005518W502,100/13-20-055-18W5/02,1832.95,1860.2,1832.95,1860.2,CARDIUM FM
100132005518W502,100/13-20-055-18W5/02,1860.2,1898.86,1860.2,1898.86,CARDIUM SD
100132005518W502,100/13-20-055-18W5/02,1898.86,2121.65,1898.86,2121.65,BLACKSTONE FM
100132005518W502,100/13-20-055-18W5/02,2121.65,2203.04,2121.65,2203.04,DUNVEGAN FM
100132005518W502,100/13-20-055-18W5/02,2203.04,2241.45,2203.04,2241.45,BASE FISH SCALES MARKER
100132005518W502,100/13-20-055-18W5/02,2241.45,2259.13,2241.45,2259.13,VIKING SANDSTONE
100132005518W502,100/13-20-055-18W5/02,2259.13,2265.23,2259.13,2265.23,JOLI FOU FM
100132005518W502,100/13-20-055-18W5/02,2265.23,2473.37,2265.23,2473.37,MANNVILLE GRP
100132005518W502,100/13-20-055-18W5/02,2473.37,2492.99,2473.37,2492.99,BLUESKY FM
100132005518W502,100/13-20-055-18W5/02,2492.99,2561.89,2492.99,2561.89,GETHING FM
100132005518W502,100/13-20-055-18W5/02,2561.89,2572.88,2561.89,2572.88,FERNIE GRP
100132005518W502,100/13-20-055-18W5/02,2572.88,2578.47,2572.88,2578.47,ROCK CREEK MBR
100132005518W502,100/13-20-055-18W5/02,2578.47,2586.47,2578.47,2586.47,POKER CHIP SH
100132005518W502,100/13-20-055-18W5/02,2586.47,1000000,2586.47,1000000,NORDEGG MBR
100132005518W503,100/13-20-055-18W5/03,1555.61,1662.53,1555.61,1662.53,LEA PARK FM
100132005518W503,100/13-20-055-18W5/03,1662.53,1766.22,1662.53,1766.22,COLORADO GRP
100132005518W503,100/13-20-055-18W5/03,1766.22,1783.32,1766.22,1783.32,BADHEART FM
100132005518W503,100/13-20-055-18W5/03,1783.32,1832.95,1783.32,1832.95,MUSKIKI FM
100132005518W503,100/13-20-055-18W5/03,1832.95,1860.2,1832.95,1860.2,CARDIUM FM
100132005518W503,100/13-20-055-18W5/03,1860.2,1898.86,1860.2,1898.86,CARDIUM SD
100132005518W503,100/13-20-055-18W5/03,1898.86,2121.65,1898.86,2121.65,BLACKSTONE FM
100132005518W503,100/13-20-055-18W5/03,2121.65,2203.04,2121.65,2203.04,DUNVEGAN FM
100132005518W503,100/13-20-055-18W5/03,2203.04,2241.45,2203.04,2241.45,BASE FISH SCALES MARKER
100132005518W503,100/13-20-055-18W5/03,2241.45,2259.13,2241.45,2259.13,VIKING SANDSTONE
100132005518W503,100/13-20-055-18W5/03,2259.13,2265.23,2259.13,2265.23,JOLI FOU FM
